source_id,ra,dec,l,b,dist_pc,phot_g_mean_mag,M_G,M_Ks,bp_rp0,A_0,residual,residual_sigma,implied_f,ruwe,cstar_nsigma,side,wise_w1mpro,wise_w2mpro,wise_w3mpro,wise_w4mpro,allwise_designation,tmass_designation
3435614365218326784,96.61858287273235,30.412081741772713,183.0164573665537,8.475618323505524,403.82878160898264,16.713144,8.553424840377554,4.916806092980293,2.5112006543454934,0.18830600273193518,0.6391963028441895,6.311993135711811,0.4287211048378555,1.0841812,1.0417357443999893,positive (deficit-like),12.869,12.731,11.97,8.989,J062628.45+302443.5,06262844+3024436
368043787773251968,12.742483140407842,39.123443755997826,122.8327586387025,-23.748216139117584,469.92761730707747,16.90952,8.47656499274797,4.815290460985564,2.5664200743884846,0.10698775107505146,0.6391028303181235,6.311022552076814,0.42867192053337844,1.0850426,0.4357237476906265,positive (deficit-like),,,,,,00505817+3907244
3442046787415914112,83.68343740848488,27.10515466877993,180.27740638780634,-3.007782866038856,222.16556042864707,16.5403,9.524966003970018,5.60504627335364,2.9128838449405974,0.4325836403475713,0.638597636878886,6.305776812978188,0.4284060195192567,1.0760778,1.0971073897963952,positive (deficit-like),12.192,12.045,11.896,8.926,J053444.02+270618.6,05344401+2706189
3442656741490193024,84.71180183160509,28.47708222208083,179.6072778477415,-1.5039893433085072,284.3366676167113,17.313314,9.64450333796703,5.689532191834087,2.900368358070131,0.6144050846769458,0.6377998704337152,6.297493105574303,0.4279858750459046,1.0148866,0.6385250492476638,positive (deficit-like),12.808,12.67,12.121,8.314,J053850.82+282837.4,05385082+2828379
3424202263452915456,87.94218394968884,22.06095091280962,186.60870342852527,-2.3536055580117545,370.3661121527762,16.889864,8.867262203201168,5.110550777915188,2.6604618077851074,0.2673993859056343,0.6333988389039981,6.25179444566183,0.42566251018496615,1.0400832,0.6378854498984384,positive (deficit-like),12.86,12.708,12.146,8.179,J055146.12+220339.5,05514610+2203397
393297890534112768,0.5025405639738757,48.013821503735144,114.44602838185644,-14.041857534208178,390.7900571632224,14.581157,6.4630577280431,3.115416577253021,1.9703192079471021,0.2164606576119897,0.6304166798797063,6.220828825412166,0.42408282620936544,1.1235029,1.6153421923787072,positive (deficit-like),11.156,10.971,8.307,5.552,J000200.60+480049.9,00020061+4800497
371514125644511488,16.98384457010355,41.16028231269281,126.27066635801522,-21.604494570073907,379.05963929795297,16.26653,8.298705909890353,4.786808964371638,2.4177249833290593,0.10727134420633663,0.6303566062530545,6.22020504341571,0.42405095991414365,0.99027246,0.9337377610557879,positive (deficit-like),12.525,12.425,12.312,9.029,J010756.10+410937.0,01075606+4109371
371912526810769920,18.724602962529623,40.214226180266394,127.77485298042431,-22.436811806685355,457.93675680110783,16.472708,8.102734357558234,4.847994918456953,2.245621586672468,0.09318037189440971,0.6303130708940016,6.219752988583998,0.42402786530713044,1.0816269,0.3517227820724531,positive (deficit-like),12.994,12.939,12.753,8.915,J011453.90+401251.3,01145386+4012511
389268077339343232,7.861697615217804,46.956705736796366,119.3893660729522,-15.777490693905813,363.77208268722535,17.091978,9.111384089725927,5.435584386857823,2.6261364527390545,0.2619067956143059,0.6245805794182232,6.160228948223492,0.4209787940548396,1.0378575,0.47518416503509575,positive (deficit-like),13.206,13.078,12.36,9.249,J003126.81+465724.0,00312681+4657238
395611331724708864,0.15873463515319336,51.90295107655142,115.00996796686336,-10.1856597361066,403.3321866665757,17.22256,9.007961654794657,5.331692783200554,2.6075900231782856,0.2760163963126077,0.6226828395644738,6.140523529711206,0.4199658477349404,1.024218,0.5734658700727312,positive (deficit-like),13.359,13.184,12.702,9.363,J000038.08+515410.6,00003807+5154106
3451127374778253056,88.93276119110895,32.99256864181107,177.61929159136173,3.9356543847897103,208.0001078166939,16.340504,9.671154528406197,5.7035205500480926,2.99957380322855,0.12158065559068364,0.616451046291855,6.075814926855878,0.4166270567027779,1.0124621,1.0119236224724864,positive (deficit-like),12.166,11.952,11.873,8.807,J055543.85+325933.3,05554384+3259336
362526614519215360,11.000833896362298,35.24432761356935,121.2190505444918,-27.602695186176323,430.42707927128976,17.404142,9.120382088477175,5.458823287974806,2.6874146540057575,0.17043883321082834,0.6157303500809711,6.068331487844136,0.416239693512647,1.0115799,-0.1630692153883817,positive (deficit-like),13.567,13.38,12.638,8.98,J004400.20+351439.7,00440020+3514395
3440992012166753920,84.63818047964924,26.028447207336892,181.6459017382696,-2.8642618271938276,354.32989182647646,16.57971,8.5631298941923,4.917074700750476,2.4783664670920875,0.3944860284080448,0.614851805341147,6.05920900894072,0.4157671412522628,0.99740666,0.5243194815728196,positive (deficit-like),12.588,12.48,11.964,8.484,J053833.16+260142.6,05383317+2601425
