source_id,ra,dec,l,b,dist_pc,phot_g_mean_mag,M_G,M_Ks,bp_rp0,A_0,residual,residual_sigma,implied_f,ruwe,cstar_nsigma,side,wise_w1mpro,wise_w2mpro,wise_w3mpro,wise_w4mpro,allwise_designation,tmass_designation,w1w2_colour,w1w2_excess,w1w3_colour,w1w3_excess,w1w4_colour,w1w4_excess,any_ir_excess,ir_measured,ir_no_excess_measured,ir_unknown,abs_sigma,simbad_main_id,simbad_otype,known_contaminant,clean_candidate,unverifiable_no_ir_data
3841578316169230976,137.79486027400824,-2.1741206297821853,232.7171836944325,29.471354920996145,479.1140191635837,15.231876,6.78690010070647,4.423571856919632,1.2910267781702658,0.0527637433982857,3.76754106195996,38.06081699844281,0.9690369990102276,0.9886314,2.0254010492097096,positive (deficit-like),,,,,,09111077-0210267,,False,,False,,False,False,False,False,True,38.06081699844281,,,False,False,True
1978270152830139648,323.44397962811735,47.521309067680114,92.02558866083898,-3.1359800703527574,456.8287483703204,16.884535,8.491184205380582,4.99205399174395,2.3707876598723208,0.1358894378168453,3.70838716374761,37.46407437611654,0.9673032485508783,1.0689944,2.8055532853525484,positive (deficit-like),13.388,13.244,12.691,8.577,J213346.57+473116.3,21334660+4731174,0.14400000000000013,False,0.6969999999999992,True,4.811,True,True,True,False,False,37.46407437611654,,,False,False,False
1811750727401219328,309.0330087758497,16.763888340693132,60.53391710139442,-14.144241580433292,412.62238529608646,14.872657,6.688589922649877,4.2575306668771296,1.347453311508835,0.1325429806076025,3.68912335346861,37.26974167769285,0.9667179452991036,1.0628945,1.793884132150645,positive (deficit-like),,,,,,20360793+1645508,,False,,False,,False,False,False,False,True,37.26974167769285,,,False,False,True
4517212307202757376,283.70384160033296,17.73985310426522,49.181468355835165,7.26419367796277,447.4241889501851,16.435482,7.908380044068118,4.933337675731744,1.706125934169311,0.36170067803839,3.6831284051650135,37.20926483204937,0.966533668443191,1.0283788,1.1793624830170517,positive (deficit-like),,,,,,18544892+1744242,,False,,False,,False,False,False,False,True,37.20926483204937,,,False,False,True
103108523962872448,36.10659954851753,25.202658788450183,148.15734589263633,-33.07396723562503,448.2325793685128,17.089594,8.633134811261497,5.449789522181565,1.97525796797034,0.2724581573797632,3.6569531349823023,36.94520954844224,0.9657170474619836,1.0252233,2.712464813589875,positive (deficit-like),,,,,,02242557+2512095,,False,,False,,False,False,False,False,True,36.94520954844224,,,False,False,True
2023433967337050112,289.5126952286449,24.70133011959888,57.886256799906654,5.559046602547007,454.546094449251,14.674728,5.93053858801781,3.951138711781783,1.118019577123313,0.556589734871123,3.6366274609188176,36.74016480231829,0.965069203625678,0.9593185,1.2773752410693875,positive (deficit-like),,,,,,19180304+2442047,,False,,False,,False,False,False,False,True,36.74016480231829,,,False,False,True
339804760056394240,36.04850968466403,43.59075299923799,140.2041857666999,-16.148290437588212,460.776293900167,15.757447,7.282670050620028,4.5539825307665645,1.6042166548152037,0.2041669255148537,3.622164770269531,36.59426564427858,0.9646007905465596,1.0660678,2.092762787067613,positive (deficit-like),,,,,,02241165+4335267,,False,,False,,False,False,False,False,True,36.59426564427858,,,False,False,True
1770819143605826048,324.3737118339752,14.545566050963714,68.38336461066156,-27.159055614361623,455.9936386633565,14.203275,5.729513590699678,3.890858095331104,1.0301567484096303,0.2131256930454744,3.6191467006759512,36.56381945530265,0.9645022528860412,1.0535052,0.9502578961154654,positive (deficit-like),,,,,,21372968+1432440,,False,,False,,False,False,False,False,True,36.56381945530265,,,False,False,True
5924916593251413376,260.98825277025605,-52.57914066848947,337.7763842105452,-9.246024980077843,422.2479975790978,16.04405,7.635940230535832,4.578226453965617,1.922460348947211,0.3821533232343105,3.598989249824627,36.36047173953164,0.9638370566116204,1.0290678,1.5922265925443264,positive (deficit-like),,,,,,17235719-5234446,,False,,False,,False,False,False,False,True,36.36047173953164,Gaia DR3 5924916593251413376,*,False,False,True
337752860905497472,41.83083517137982,44.47688126721436,143.76647565849925,-13.65629010132357,447.2956398335125,15.167488,6.681726624362381,4.406208316948576,1.2600456371728943,0.2877760616555279,3.5908534503945235,36.27839805659004,0.9635650572648856,1.0270185,1.3528258884138238,positive (deficit-like),,,,,,02471942+4428368,,False,,False,,False,False,False,False,True,36.27839805659004,,,False,False,True
