source_id,nss_solution_type,ra,dec,l,b,dist_pc,period,period_error,eccentricity,eccentricity_error,a0_mas,significance,goodness_of_fit,m1,m2,m2_min,q_dark,amrf,p_ts99_required,mp_violation,phot_g_mean_mag,bp_rp,ruwe,combination_method,box
3716046974840728704,AstroSpectroSB1,201.15459708757126,3.862469328592681,323.1790823607241,65.42155126225548,112.4555982251441,989.2086274760735,19.582874,0.2943755916136386,0.017365841,5.5605913994331795,61.97428,0.44317856,0.9794107,0.68874943,0.3985257759887158,0.4069036337397488,0.324077341337645,381.1320878722188,2.5954482945758244,9.945916,0.7842493,19.530102,AstroSpectroSB1+M1,marginal
350407694280841472,Orbital,26.045804465618783,45.2640263901228,132.5777361256646,-16.617560326762938,295.80117716639245,903.1239442107359,33.361557,0.5742454467997131,0.065210074,1.9546085119902172,23.11847,5.8252544,0.99251616,,0.39296664504901213,0.39592971971815705,0.3169876922320129,348.0762288485412,2.5946154013398983,11.426844,0.87119865,4.677747,Orbital+M1,marginal
494544318537301376,AstroSpectroSB1,56.39193395383189,69.91899796844037,136.91926358585008,11.930552611946561,286.38565873931526,1405.9498092682586,120.67202,0.7677661801569217,0.021506647,2.8433684444048133,14.798984,4.385699,1.0109469,0.5781111,0.42124184784092544,0.4166805006314144,0.33033548844026456,542.3755571332583,2.5922071722764333,11.678928,1.106183,5.535552,AstroSpectroSB1+M1,marginal
1428268181461403392,AstroSpectroSB1,245.83999585018591,53.7280903583803,82.53562805619968,43.207376497557924,231.0744140085801,1763.4600851057205,138.59363,0.9461385479017175,0.017338807,4.536438529982634,16.675148,4.4246235,0.8624437,,0.43696561702970715,0.5066598832599238,0.3855135988191307,681.9239463378834,2.586006980068642,12.233701,1.0343208,11.3505125,Orbital+M1,anomalous
1094103065654671744,AstroSpectroSB1,128.07416768766706,67.48757925013702,147.7870609949979,34.4998897461998,255.6965386124855,1956.0493165751936,177.92032,0.7038344108525725,0.017273989,3.8129807433389864,14.542794,5.0564656,1.2042351,0.47236925,0.44453148286371874,0.3691401217164899,0.29938220739248744,758.2929177823033,2.579543169539072,10.628849,0.63987637,6.7363267,AstroSpectroSB1+M1,anomalous
4808388893451672576,AstroSpectroSB1,85.88150504352647,-38.718694103269826,244.18080542326567,-29.208026540137123,147.9040882772936,1569.3727596629642,86.125015,0.8371745338068282,0.016678635,5.732327959487287,21.872236,4.871824,1.1180533,0.43398827,0.4291214217432496,0.38381123260544825,0.30907682784223706,609.2032420770752,2.5761070382885625,9.972121,0.69576645,12.19155,AstroSpectroSB1+M1,anomalous
4883012610189751680,AstroSpectroSB1,63.19931459305863,-31.797401344875656,231.64251635710977,-46.30562305094789,188.22122536223122,1073.6608477222103,41.966625,0.3440807020848009,0.026365092,3.8671134827201215,37.28294,3.9785244,0.812126,0.32242823,0.40416963210197526,0.49766863963267016,0.38018628924250664,417.138945223929,2.573868635415584,12.368891,1.2103157,11.770677,AstroSpectroSB1+M1,marginal
4450934673966434688,Orbital,241.088535513401,7.341897932619554,18.70564325508802,40.26162114901236,254.13342712368402,876.4430782040158,45.729187,0.8397813167932973,0.04737555,2.2166096096333696,6.550467,10.930805,0.9997374,,0.3917194868882415,0.39182238652516754,0.31431615306304467,340.97676190714293,2.5703894696574503,11.857825,0.83199596,4.7805023,Orbital+M1,marginal
5575664150680224384,AstroSpectroSB1,102.17515179510795,-40.070527412085845,249.55402980636734,-17.557620894720372,299.43383314191,1389.4938120964407,82.20936,0.8846571174904666,0.016779987,2.836451861912369,13.759006,2.4414062,0.90781593,0.49681965,0.42131944614247147,0.4641022818850108,0.35994219334491023,543.0045494051618,2.5588990250976194,12.332558,0.9294939,6.367134,AstroSpectroSB1+M1,marginal
2884864558457955456,Orbital,92.08371190866823,-37.477660272566,244.2242196031022,-24.17315787598521,293.5306345651933,1326.1251666265252,100.896324,0.4320297163942433,0.035508793,2.8050417271784296,20.825535,5.2618566,0.8963087,,0.4182670420035663,0.46665510735115057,0.3615019886719592,518.686504649736,2.5566988050364734,12.492942,0.9537058,9.1457,Orbital+M1,marginal
