source_id,ra,dec,residual,alpha,alpha_upper_2sig,deficit_G_mag,dchi2,chi2_fit,cstar_nsigma,ruwe,A_0
504912064656401152,28.71803936076283,56.744644781864864,0.2913181649306553,-0.85,0.3,0.16623123,25.843918,6.308464,0.46217631949009275,1.0158519,0.3671326664881199
513658954528967808,36.8289010059432,62.07464825982677,0.05732007695966601,-0.65,-0.3,0.48147944,162.872,10.034653,0.13300471452184112,1.016603,0.032581459753930064
538434627992760192,13.594713252808722,74.16605238044296,0.30469807351854605,0.25,1.45,0.35757715,30.583683,6.0388947,-0.07122160839871569,0.98079985,0.5379624873795976
537185410985100544,3.785137376577139,72.10447009054442,0.12401809818117382,-0.1,0.9,0.29556257,30.246777,3.8591042,0.0474495412751633,1.0477841,0.6470365974864317
520266568434368384,32.7515408571796,67.42356192455713,-0.010045512815228363,0.05,0.85,0.36193228,38.375233,1.2551384,0.23193463569613817,1.0492046,0.2770947533579318
540384680582368768,0.28143494291129423,77.51270667138725,0.056177131922902745,-1.0,-0.2,0.18717813,40.896477,10.132568,0.5536712298932943,1.0245335,0.02726145437564979
528934641370752768,2.320971896280812,67.83188858656284,-0.030629249726626284,0.15,1.1,0.31562746,26.29327,5.3564262,-0.5086215863731113,0.87153864,0.15158565135834245
575588908303026432,31.76620635077425,87.31715136654023,0.1014240780862039,0.3,1.35,0.38409373,33.66864,4.327919,-0.029178405144345318,1.0248134,0.024104846296610284
568753077010357504,40.8987390574395,81.10611464130992,0.05116063353194811,-1.0,-0.6,0.16361901,31.249512,5.3772583,-0.28031411300317133,1.0781387,0.49992356786577313
571189079381560704,46.659691540741576,83.99068170563915,0.03921148090623916,-1.0,-0.6,0.21379444,53.354183,12.253391,0.9816264670009462,1.0702795,0.36077693672073335
541404851277876864,46.07097060632529,69.80958330268851,0.08626201177797554,-0.05,0.9,0.30338755,30.100883,1.6307144,0.02229030499668558,1.0217853,0.08874484534274246
558046101498135424,83.48645357563649,82.40040465494216,0.41337517838735494,0.45,1.4,0.52063596,54.217728,10.560364,0.9890683357984328,1.022986,0.023623045256259592
592050487157690496,137.23083411670035,10.95939901949537,-0.029781296313412753,-0.65,0.35,0.20295185,28.938562,1.3035564,0.5582027967713701,1.0291214,0.03754049708068828
578167714041378944,134.81976100531782,2.5981175703820774,0.41571661002585714,-0.75,-0.05,0.2709045,59.401043,10.376438,0.3764041689232622,1.0407486,0.0562044186902134
593286686118043008,141.62926396546888,12.550477907646389,0.2445300239305741,-0.15,0.9,0.28946808,30.758232,4.7709274,0.35681510804318134,1.0042061,0.052520384674080184
583150563299524864,131.7219406605259,6.395636631659137,-0.0765962742276951,-0.2,0.45,0.34707394,46.940895,13.022076,0.3270008633787221,1.040942,0.03366171162675618
581724943394911232,134.53836836695004,4.811922298149423,0.24446868782917264,-0.1,1.05,0.27628225,26.429335,6.3300533,0.26320979137777417,1.0079937,0.05957359460047459
581846095832780928,133.2272370495173,4.608189950296562,0.27921914598602093,-1.0,0.05,0.15804319,29.155952,3.5506973,0.7503899815573303,1.0259063,0.062256993099243714
607006117331620992,137.04521092202756,14.02797982588407,-0.016434623260559,-1.0,-0.55,0.16370642,31.282906,11.1189995,-0.7352906083989649,0.96237284,0.031588231536584924
607620190280211072,138.70979926835633,15.71969003679684,0.22409763667681926,-0.05,0.75,0.3628976,43.06773,3.950863,0.23578564354850026,0.9756596,0.03975348410800033
606809579628071680,138.776997879476,15.043561000682503,0.4149087573465877,-0.1,1.2,0.3089392,33.046562,12.884426,0.5743788078839103,1.0623589,0.031103647880700736
607548039124962560,137.6493942101996,15.375628903163777,0.2549063002278995,-1.0,-0.4,0.15113482,26.662739,13.210487,0.5609172151906293,1.0456678,0.030218365529713763
620425175712276224,144.986543681991,16.27510700151676,0.35657778079228564,-0.5,0.35,0.29340988,49.23153,11.996223,0.6525668257512791,1.0055462,0.07090835275856325
630569098191671296,141.003422140444,15.24052074349766,0.37921388657011246,-0.1,1.25,0.2996722,31.093752,12.83322,0.8999327858165348,0.9890558,0.043282593465834074
629512845473991040,150.60613701633025,21.856754124065453,0.26672419196221053,0.1,1.25,0.34259436,32.612972,6.3661995,0.349556657155492,0.93140835,0.054760178451719134
653787244719635712,123.41875686608795,14.49562242231027,0.3051128039211193,-0.35,0.95,0.231782,25.231272,8.088236,0.22057172902226604,0.9919063,0.04581185899708999
658297372695252864,131.74928212416796,17.18565365614927,0.1517497693433798,0.45,1.25,0.4621828,42.72682,2.2489586,0.820921954629905,1.0189297,0.043843036732212994
673962080497735936,119.47983859389534,21.560874914183213,0.3485484386532187,-0.45,0.8,0.22258598,26.50483,8.63546,0.23557776475177564,1.0253463,0.05377389294448926
662497674616047104,127.20307329311616,18.78637702329239,0.21408452231845043,-0.9,0.15,0.16536269,27.518871,5.751541,0.4010971938806,1.0750965,0.04947277046832486
