chi2,T,beta,T_blackbody,chi2_blackbody,chi2_dust,n_bands,ra,dec,glon,glat,excluded
21.72296093825246,2.75,-0.5,2.25,25.881653302013113,60.14642669079451,4,208.0583019,31.4341586,54.5593274,76.0760414,False
1.3759498519728113,2.5,-0.5,2.25,1.978083676907794,12.773264386221756,3,267.9155388,29.3683887,54.5684286,25.0642743,False
36.61402598816391,2.5,-0.5,2.0,46.926804687838654,197.8882857830897,4,243.4068032,34.2083598,55.1424806,46.3900635,False
2.2470139481446907,2.75,-0.5,2.25,3.050592661981665,20.64201398469161,3,0.534464,-21.9152601,55.204597,-77.6432411,False
185.92934835018855,3.25,-0.5,2.5,263.0691558960883,706.6719841716185,5,337.4156272,-8.5296088,55.2460096,-51.6902906,False
2.5463285374897118,2.75,-0.45,2.25,3.999598745447066,27.2395551104222,3,308.8336523,10.9295893,55.3879655,-17.2330159,False
46.7681003187584,2.25,-0.5,2.0,63.612926074709634,487.85673006753393,4,324.1631501,0.7092374,55.4854783,-35.573524,False
2.5818096055314914,2.25,-0.5,2.0,3.1078536127313594,13.193078327848102,3,337.2077963,-7.8998979,55.9001737,-51.1682691,False
3.1273417177383207,3.0,-0.5,2.5,3.8842673978661804,11.204054340876827,3,308.6843602,11.8647062,56.122127,-16.5985817,False
37.727072562670386,2.75,-0.5,2.25,48.674388469119144,166.5989518330209,4,307.9766532,12.3435982,56.1446078,-15.7573357,True
34.574411195440774,2.25,-0.5,2.0,43.22716734886111,195.13660457949598,4,202.7822141,30.5176757,56.5781039,80.6737978,False
1.5682114652383945,2.5,-0.5,2.0,2.56442664190668,24.10946410677645,3,312.439241,10.0352062,56.6774259,-20.6801648,False
20.191154609322886,6.5,-0.5,5.0,24.52082103705153,37.42738448318633,4,261.0861235,33.0478096,56.7470746,31.6941404,False
4.1653428658546705,4.0,-0.5,3.0,4.876366083280982,7.7470952621313245,3,304.0741313,16.55423,57.6708763,-10.2989751,True
12.375092615429107,2.75,-0.5,2.25,15.132119787906785,46.973664259527816,3,329.0615462,-0.6040598,57.7275521,-40.3272017,False
16.407220909888487,3.5,-0.5,3.0,25.482673167085267,63.56562248864325,4,320.9270271,5.6012396,58.0108871,-30.1080047,True
