chi2,T,beta,T_blackbody,chi2_blackbody,chi2_dust,n_bands,ra,dec,glon,glat,excluded
48.77405411183631,36.5,1.0999999999999819,39.5,5929.095545294761,112.33884470604846,5,287.570778,-37.1440378,0.358427,-19.4875088,True
2.3160834646517423,39.5,-2.550000000000005,2.25,20.309598508577594,46.1950361710538,4,337.676142,-39.6915967,0.5094974,-58.3145405,False
0.29773942256301184,39.5,-1.8000000000000078,3.75,9.934669576683978,25.25913160179978,4,339.2893253,-39.3567764,0.600431,-59.6022635,False
0.0004001572158779713,13.0,-2.900000000000004,2.0,4.376811748231635,39.39926429091181,3,317.4097018,-41.1570854,0.6980353,-42.8526764,False
0.29531683450333424,10.0,-1.8500000000000076,2.75,23.985250101438613,86.25945665202565,4,229.159472,0.2488995,1.3729994,45.9918281,True
2.341763373470328,39.5,-2.4000000000000057,2.5,141.66443024264527,350.1024216939716,5,299.4921986,-38.7539334,1.575082,-28.9533311,True
6.127558942161962,37.0,-2.250000000000006,2.75,29.409616840970696,65.63631094164863,4,213.983672,13.3416811,2.1978466,65.9230462,False
1.7155777648874277,39.5,-2.600000000000005,2.25,42.17743796017605,147.8597482196411,4,201.7331507,22.1791342,3.3103444,80.5424116,False
0.5303103299901185,39.5,-2.900000000000004,2.0,6.253205184425902,38.090179341529115,3,341.786949,-36.9550847,4.537279,-62.0408253,False
18.447588592133933,39.0,0.9999999999999822,39.5,263.25665783238156,25.676417042019462,5,259.3672005,-18.5565746,5.2792211,11.0236767,True
0.5357795624975525,39.5,-2.8000000000000043,2.0,6.691770541425186,41.479159157793646,3,314.4260435,-37.5476181,5.3343734,-40.3362663,False
0.025991641478529864,39.0,-2.9500000000000037,2.0,6.027045415188456,55.86601515454283,3,233.7195072,1.5524825,6.8143812,43.2524131,False
6.8211654562938175,39.5,-2.600000000000005,2.25,23.993381042099898,47.810677538988664,4,299.2448173,-32.4251804,8.4564638,-27.1561465,True
3.105345324150203,39.5,-2.7000000000000046,2.0,38.03155467329005,155.2899820942852,4,209.28123,19.3000427,8.9583244,73.0217597,False
12.134897809470681,34.5,-2.4000000000000057,2.5,3505.3306058597764,8313.877969374767,6,291.2190025,-29.2396144,9.3482054,-19.6111604,True
0.040886839943067105,36.5,-2.600000000000005,2.0,2.087139410416959,15.792793478632202,3,239.4637986,-0.0382595,9.5697385,37.6724368,False
0.504793802294804,39.5,-2.4500000000000055,2.25,5.824479353527089,30.083240864333096,3,306.1263504,-32.8762081,9.6597597,-32.8726882,False
13.322550503848412,39.5,-2.000000000000007,3.0,76.06090784192757,123.2902069345122,5,250.4927242,-6.3419118,10.8291651,25.0341997,True
0.9248494599094101,38.5,-2.350000000000006,2.5,126.91470909328488,329.0025247958652,5,237.3585241,2.6116135,10.829382,40.9130232,True
0.033051130774716726,35.0,-2.8000000000000043,2.0,6.816168385627425,75.74421508047587,3,226.0985303,10.4824981,11.3598506,54.5788759,False
