source_id,ra,dec,residual,alpha,alpha_upper_2sig,deficit_G_mag,dchi2,chi2_fit,cstar_nsigma,ruwe,A_0,l,b,A_0_d,sfr
772335763790160512,173.55481074691355,44.39572228167186,0.228848980292093,-0.15,0.9,0.28155625,29.099821,3.7631054,2.3520795927741482,1.0812207,0.0236936463352875,159.784571582676,66.80566951253181,0.0236936463352875,
791517946729410048,173.77621185035034,50.00615344814258,0.013042701411650093,-0.05,0.8,0.3111199,31.654785,1.3275108,0.3987669312615974,1.0788678,0.034649323980222906,150.3609717322285,62.860785791111475,0.034649323980222906,
784972485288320640,169.91323231001235,44.84687031598276,0.24034832715570964,-0.75,0.5,0.1758735,25.035852,5.489012,0.48686764149248696,1.0320027,0.029090569108652455,162.88851514751246,64.50628837254584,0.029090569108652455,
793285476093594240,147.15764097836808,32.01839131287917,0.0417286866699591,-0.25,0.5,0.32205325,42.95963,2.9090424,0.5152566905458968,1.0659295,0.02605979799714344,194.53326966279718,50.2432444691027,0.02605979799714344,
823385298394557440,148.210466994283,47.82402615772943,0.3730080643461475,-0.55,0.5,0.23823498,34.729687,8.918728,1.047540424211766,1.0731797,0.028929018437548037,169.81817270693364,49.73232394036832,0.028929018437548037,
813569889374037120,144.8489241476358,41.131639999907776,0.35621497900462273,0.05,0.8,0.42010516,51.70261,8.9687195,1.0918156099076932,0.97670156,0.0451448864776761,180.50393211873615,48.45152818053942,0.0451448864776761,
830429319639671424,158.90446874005286,45.65547051841584,0.3788792609276168,0.75,1.15,0.99636686,158.75653,6.221405,2.4830040226915306,1.0466341,0.035263844459251625,169.30676098894997,57.3619204765527,0.035263844459251625,
837562985439005312,164.254012395376,53.46898221056386,0.30749353607967933,-0.2,1.15,0.25655597,25.649067,7.2469673,0.6984809485765241,1.0486441,0.02919093407448264,153.79761184253277,56.253728375440744,0.02919093407448264,
878254295874904320,115.86510373592454,28.0759678844981,0.3347163107051383,-0.75,0.4,0.19024722,29.295319,8.518272,1.0017141219972716,1.054925,0.04011207821664171,192.0296202242397,23.036957089102987,0.04011207821664171,
879705926101025664,112.67198355123008,30.138444033575745,0.13793353146260312,0.25,1.2,0.40294215,38.836105,2.9223442,0.09931303373914036,1.006672,0.05034003854735174,188.91833180532203,21.107374063808123,0.05034003854735174,
900695156399168768,112.6324732748314,41.3392582329804,0.2983053368010067,0.2,1.45,0.33363205,27.947008,4.7969646,0.14420812156111096,1.0637959,0.08958426863124086,177.33139515454053,24.494796756716823,0.08958426863124086,
893268058433107328,111.12854383464696,33.05016173150903,0.07013955730127996,-0.8,-0.05,0.23641314,48.611416,6.793293,0.5168502163641826,0.9186032,0.06222231553334919,185.507683663204,20.85289549069062,0.06222231553334919,
922708341259762048,120.73405483498006,42.47379987116216,0.1482368706540953,0.15,1.0,0.3639209,34.954975,1.9658966,0.4689566078060684,1.0070277,0.055425760819784155,177.59362400558445,30.623157905080408,0.055425760819784155,
906175053632095104,121.61103192013401,35.794828378027596,0.2923752432946909,-0.3,0.8,0.255735,28.828096,5.559702,0.91385334236746,0.9946237,0.09914981963538938,185.32545244786562,29.917889628664387,0.09914981963538938,
922602371530515968,119.47369049575086,42.89300911669871,0.3863149015718932,0.25,0.9,0.48277032,55.748272,3.1985893,1.0539799060740145,0.9827415,0.03325936006395786,176.922631062396,29.78777545826015,0.03325936006395786,
949411969708953088,108.5670613546051,42.415066123825795,0.05453888067531487,0.15,1.2,0.32683104,28.19302,1.6483955,0.9191246381279696,1.0114561,0.07674942872600224,175.2789688575145,21.894881364824425,0.07674942872600224,
982088669308491136,114.0553542393148,49.282291112792215,0.12709200772139795,0.05,1.0,0.30516544,27.28143,1.1634178,2.1283348822343067,1.0668638,0.11205491968594268,168.985960261495,27.279419799255084,0.11205491968594268,
979760522156734464,108.8700200293237,49.76973164821381,0.3203415499169342,-0.25,0.75,0.2766451,31.699406,6.4945335,0.5337443901721086,1.089633,0.06632990719845042,167.65153292176612,24.098847232245184,0.06632990719845042,
979747568535384704,108.93077734422307,49.52452795590779,0.37040586154684796,0.4,1.1,0.5531889,63.864487,6.6126633,2.7497298000392187,1.019523,0.1392478745793165,167.9224916789773,24.076856154325636,0.1392478745793165,
989367642443073408,113.17489056474807,57.67990167484213,0.4139696073566288,-0.25,0.5,0.32267144,43.124718,9.823914,1.346562872070404,1.0708991,0.1120605735178823,159.52488063148917,28.069728588703303,0.1120605735178823,
990017488175200384,107.6861477216445,57.7265582183199,0.4284779980870619,0.5,1.3,0.57610893,63.722538,8.872753,0.6212899985064098,1.029224,0.11402918872315405,158.94385136579191,25.18385092890631,0.11402918872315405,
988337915444889088,106.51672885034392,55.71385869831607,0.3369453752057119,0.15,1.0,0.42781633,48.30696,8.852745,0.914667036460284,1.0688602,0.08852427198257172,160.95520191503408,24.125064942099783,0.08852427198257172,
1028310969908786176,125.31218101661166,51.26116177568599,0.33067524288897765,0.25,1.3,0.39731315,37.75863,5.394863,0.6820496544755628,1.0387796,0.06970613614128403,167.59296423522133,34.6368487696547,0.06970613614128403,
1016529634098048384,135.62110830531236,51.49515565588514,0.2956131355910214,0.05,1.15,0.32178465,30.333815,5.667696,0.5947039684411107,1.0069699,0.05245497950355714,166.89534693409712,41.04681514479566,0.05245497950355714,
1013427293321446272,132.24270746146928,46.164203758594894,0.37356464406131096,0.25,1.3,0.42477652,43.158997,10.784622,0.48006563321769846,1.0183699,0.08328391456291973,174.0284796751517,39.14977534425814,0.08328391456291973,
1025957362190215040,142.56852768039965,57.88405799943962,0.22082281884797084,0.1,1.05,0.34144965,32.395393,2.1263084,0.9891826860321463,0.9730729,0.06457818801821709,157.260009689284,43.51114954042305,0.06457818801821709,
1049467463412773376,147.24577380649953,58.5258380973169,0.2666361333723479,-0.65,0.45,0.19634137,27.084106,9.242538,1.1299929794594399,1.0280976,0.033482622506217787,155.13161352638835,45.555928207496365,0.033482622506217787,
1061379877330497280,177.3406645313737,69.34160241334153,0.3091596504921226,0.05,1.25,0.31532505,29.128183,5.934454,0.3361823289285462,1.0513202,0.03228100311578786,130.8605685299695,46.819454144989386,0.03228100311578786,
1045786539001235072,152.3211831589895,57.49502865190068,0.3314108141241423,0.15,1.45,0.32727158,28.269073,5.952633,0.7146721392039926,1.0199829,0.025769584858912512,154.68480564907486,48.41847281551229,0.025769584858912512,
1111365226412875904,108.47646119383339,71.83618439048252,0.18861289673919224,-0.4,0.2,0.35579264,63.417877,6.8810043,0.2854020719135286,1.1006905,0.10260253638582603,143.38769005693985,27.414016991664713,0.10260253638582603,
1088716901788487936,116.8098436464034,64.42730560030759,0.3271310424391869,-0.05,1.0,0.32685047,34.936714,6.652176,0.39556377627418426,0.94115245,0.11877759548633422,151.94502274432182,30.26039487432518,0.11877759548633422,
1152143982383652992,103.62118499113592,87.26881976562126,0.24902111572645236,0.55,1.05,0.69227517,88.45009,3.187729,2.895501124112219,1.032878,0.031722065301930016,126.00081789080814,27.131199215549596,0.031722065301930016,
1137470793552857728,123.05252901639608,76.67648045116512,0.3449828392775407,0.2,1.45,0.33241916,27.744177,4.8817005,0.3936066074222753,1.0468582,0.0630685526301352,137.54149191100902,30.964505702706667,0.0630685526301352,
1125878264503945088,135.246014239407,77.87049851904864,0.327330385898672,0.45,1.45,0.42647305,36.379456,2.975994,0.7123951884424268,1.0604093,0.03222351400695893,135.15916547230003,33.09095929883342,0.03222351400695893,
1117404809425256192,133.8137955681676,68.62128551138014,0.2350354344240131,0.25,1.3,0.34565547,28.57835,2.201826,2.462750885969193,0.95915914,0.0813154444007002,145.74362677258168,36.26204583760101,0.0813154444007002,
1130449037419688448,146.10365550964426,76.0103322813036,0.25726050260110345,0.15,1.2,0.36802202,35.74725,6.2978745,0.3337919989403476,1.0120848,0.06609198751753513,135.52804002081714,36.14717823450925,0.06609198751753513,
1132353975674275072,152.18869592728853,80.19243120097684,0.08116108433066671,0.4,1.45,0.37607628,29.51647,1.8354721,0.17570958651693608,0.97989106,0.03733536815265039,130.6597756242402,34.35394102894568,0.03733536815265039,
1164842242172909440,234.47292903813803,9.113568326607696,0.12283774611392495,0.25,1.35,0.3360129,27.00612,1.8756218,0.2372290321574656,0.9413276,0.07764461314597602,16.31874965196699,46.82080160765076,0.07764461314597602,
1186054982568036864,221.0227395793669,15.17881904956434,0.17104498378001587,0.15,1.15,0.3565482,33.55301,2.8360672,0.06645338411410465,1.0194762,0.03962626470117841,14.146060174883894,61.23939351452268,0.03962626470117841,
1175763141415142272,216.1942891554484,8.284677119295964,0.39535924614948925,0.15,1.15,0.39602908,41.395123,9.545757,1.444092748373916,1.0913088,0.053307120678306404,356.8081993766788,60.970243780850964,0.053307120678306404,
1168197470623975168,227.33740119807263,10.067756690035452,0.3556462172827546,-0.15,0.65,0.36076272,47.775288,7.463112,0.1309817820966001,0.9817261,0.06321885738091852,11.881454839634111,53.3283614662054,0.06321885738091852,
1156694689211798400,225.7141829252889,5.033261355696791,0.21371786498637135,0.1,1.2,0.32376823,29.127176,3.1983814,0.9559954533492183,1.0337335,0.07867063911454966,3.6141298690606534,51.69811695792161,0.07867063911454966,
1203280069168872576,241.3709787844549,19.715298386059008,0.20196601923877822,-0.25,0.85,0.26124075,28.267473,3.946867,0.16048461663872826,0.9735285,0.13649043534060645,34.220861465930284,45.14169102069955,0.13649043534060645,
1214778899210166656,231.8157739998856,22.53449799789172,0.3254284945562773,-0.1,0.6,0.3931642,53.521492,8.708534,-0.06049926083385096,1.0795001,0.11701407730686375,34.27022280628781,54.48740897920529,0.11701407730686375,
1199468199795864832,239.3225902764773,17.188240519518995,0.17793765554447738,-0.35,0.3,0.35239312,58.322292,5.6350784,-1.7130115186183823,1.0136669,0.0674401949889101,29.868694060183653,46.08854584232491,0.0674401949889101,
1221159846224390144,235.03400434816794,24.361303651102293,0.21420852080126984,0.3,1.45,0.37088084,31.39207,5.380993,0.6311474963762334,1.0677006,0.10312906379950552,38.4668656542783,52.08606597248329,0.10312906379950552,
1215360300342895104,228.76377719894666,22.695952812573772,0.33493796349207017,-0.2,0.75,0.31367186,38.340557,8.623806,0.038556981745335575,1.0272256,0.12700354965787147,33.212364543076866,57.24626167531853,0.12700354965787147,
1223812727263440000,237.35937715743106,28.115983666303134,0.221176573851098,0.05,1.35,0.30538762,27.321167,7.1875076,1.333547660720595,1.0401762,0.061633696802531494,45.03470487961887,50.783632892780986,0.061633696802531494,
1199878592509168384,242.1143140554135,18.21238741729524,0.21439841778181723,-0.1,1.15,0.2702328,25.28462,4.8121605,0.36911369586775566,1.020432,0.08751734247497639,32.56950345549709,43.9718423832519,0.08751734247497639,
1204265162868197760,239.27199696843826,20.335416492836874,0.313247177002026,0.2,1.3,0.37323576,34.97569,6.637108,0.9148922399637267,1.0700526,0.10387963426008903,34.15457841066532,47.208436160972894,0.10387963426008903,
1214923278830693248,228.85761218830694,21.263766711435057,0.38027790813734264,0.2,1.0,0.46554258,54.414993,8.861668,1.6806956438707663,0.99503905,0.12842930548092196,30.733448119268992,56.75993781778305,0.12842930548092196,
1207236146364543616,231.1868551910413,16.11167132479787,0.33259582810679333,0.1,1.35,0.3242455,29.213116,8.666702,0.17971493049730516,1.0683345,0.07434908211119365,23.714911156740182,52.87262482485506,0.07434908211119365,
1222750564671206912,235.97465419758814,24.95027993853936,0.02090830779174979,-0.25,0.4,0.34615612,49.630558,3.8736572,0.5802953389368853,1.0286862,0.10103679636896995,39.70796905915362,51.38816770412434,0.10103679636896995,
1204867179843711744,242.6311017093063,20.38174700599537,0.2112216712740338,-0.55,0.45,0.22192025,30.135868,3.8936386,0.7508424398039628,0.9922482,0.14106793123492753,35.644318062333554,44.23537949468977,0.14106793123492753,
1212566647455439232,229.25486903685402,20.369184291624638,0.22539171821991566,-0.05,0.95,0.27899656,25.455492,2.0903873,0.31835511063945315,1.029561,0.10215589269766484,29.4020640149678,56.13012857780991,0.10215589269766484,
1230753909808114048,210.17675365257497,13.972803039229104,0.2559388018370825,-0.3,0.65,0.28129154,34.877792,6.0757294,0.48556602184974007,0.965778,0.04461817214369758,357.23548766033224,69.16485863479701,0.04461817214369758,
1252495274778889728,213.3637964014165,21.18938712253971,0.21198616479998744,-0.4,0.45,0.2850143,40.695942,2.692501,1.767890858824449,0.9825066,0.08169505551439621,19.74364936642461,70.40051994531224,0.08169505551439621,
1272944851026721536,235.05773068905566,29.56006398485191,0.3672280248000801,0.25,1.25,0.42356172,42.91249,8.306808,0.5400815244520418,1.0009952,0.05701778328867323,46.89063906707191,52.98330566186296,0.05701778328867323,
1274041338997818368,233.15604875936273,30.742673882857527,0.2482227308195224,-0.8,0.25,0.190807,31.665308,7.692087,1.0744853700703616,1.0553514,0.061380274878961284,48.612179484232634,54.73603493138445,0.061380274878961284,
1269701837184129664,225.7455757044681,28.78170244109144,0.31845718424834946,-0.7,0.6,0.1836086,25.412024,8.478846,0.5570201335728313,0.98852515,0.05868703645384681,43.977577550971574,60.99573425941927,0.05868703645384681,
1291311711732374528,229.74143527783488,36.33023109416901,0.08712621953529265,-0.2,0.5,0.3168414,39.119305,6.2162514,0.8849458517941001,0.99766064,0.0356817205086857,58.702689234410286,57.5267811229291,0.0356817205086857,
1312189272880708608,248.25390781764085,30.69257270010226,0.15118158509455437,-0.7,0.35,0.1887984,26.868893,2.2581158,0.4138168540954759,1.0556303,0.04163953089301595,51.05027031739577,41.86596453571106,0.04163953089301595,
1298091128630747520,249.20741347892564,22.878146047381858,0.32817871609870863,0.3,1.25,0.439026,43.987736,8.238636,0.4449449228182379,0.9993313,0.09161494738504845,41.32803454098728,39.172867999999724,0.09161494738504845,
1298158301919293056,248.81878165208929,23.10203868274701,0.31514317698206273,0.35,1.25,0.46149617,46.44523,6.4059296,0.21716707061338333,1.0248814,0.12510327859728274,41.46959291816878,39.58048195219012,0.12510327859728274,
1328587423656323200,244.4805335720938,33.25162014619354,0.26969504109738107,0.15,1.25,0.33922222,30.371317,4.473749,0.09541203996139754,0.95934385,0.04332130787083682,53.901109574315505,45.406970924186396,0.04332130787083682,
1335508093439519104,262.7192172956457,34.25177633726924,0.1904241029001179,0.25,1.25,0.354356,30.035156,2.2691307,0.5868285195856784,1.0227221,0.03971398814416796,58.491446185169586,30.65960987378383,0.03971398814416796,
1347285065563530368,263.65065976503115,41.189376493295654,0.07985914745407818,0.35,1.4,0.35863432,28.048433,2.4402905,-0.35037214347189194,0.9496666,0.07905945750234843,66.59087602847305,31.375429976490985,0.07905945750234843,
1342915228398438144,266.479385709549,39.3021348945483,0.29972007284012747,0.2,0.75,0.58649737,86.36383,5.6325455,0.9417948682962899,1.0258024,0.05332545684113945,64.9492634187435,28.88414200792812,0.05332545684113945,
1349070290194197120,266.0332979160628,43.55368113804302,0.24972753224246347,0.6,1.45,0.54904634,53.561905,3.847725,1.8099132527569057,1.0311245,0.08079250312446552,69.65863876829626,30.05929712386036,0.08079250312446552,
1361393723893181568,260.3603517001332,44.75894505240228,0.21052700186486728,0.3,1.4,0.3675758,30.835073,3.0875149,0.4777380398509845,1.1153376,0.08043363269481853,70.39745718346691,34.256665563501585,0.08043363269481853,
1347895328876396416,261.52330175988584,41.95764922605158,0.2552805394891289,-0.3,0.7,0.27957165,34.45259,6.373619,0.9753852331563133,0.9638767,0.06019978848849925,67.18376584501836,33.06991584988703,0.06019978848849925,
1347958001039314176,261.3321126971645,42.118623858806906,0.4049306017776164,-0.75,0.35,0.18782847,28.555147,8.223043,2.378697028169719,0.9840775,0.061197748686406386,67.34953097029872,33.233668844720505,0.061197748686406386,
1381580104543896192,243.00770438544126,41.260253690868865,0.14247322274792662,0.4,1.4,0.3824215,30.520882,1.8905716,-0.04166148764797438,1.0464449,0.031553280249374406,65.40549869765177,46.838214975201886,0.031553280249374406,
1384306584142803968,239.44732186331413,42.22018077010068,0.22250624846686406,-0.4,0.4,0.30387858,46.26131,5.924057,0.39653307125577264,0.9905019,0.036701581526455335,67.1595199932724,49.4088080616713,0.036701581526455335,
1372138426397208320,240.70906875457572,35.58520493447224,0.3173086656281834,0.3,1.35,0.41006345,38.37543,7.965069,0.17721168570519805,1.0670689,0.055490624192131306,56.979240274011374,48.682202751755916,0.055490624192131306,
1391300611967180800,234.4314256419459,43.570960533188746,0.2955559192828403,0.2,1.45,0.36272123,33.03283,7.9597588,0.6420426931133643,1.0417477,0.04025522313853946,70.23384586077384,52.81509222685558,0.04025522313853946,
1371746759739800576,238.4643494749101,34.56528913255729,0.41543900316616167,-0.45,0.8,0.22820407,27.859686,9.737101,0.7689931487551463,1.0443057,0.07941978978915146,55.3079184209792,50.48249195187699,0.07941978978915146,
1381853882938961792,241.9909677873402,41.807250524869,0.16372233035760253,0.1,1.2,0.30911425,26.550209,2.4622555,0.8441730797964683,1.1104506,0.03369066467756117,66.27651211803568,47.565032491322036,0.03369066467756117,
1382250978435503616,246.4331279626682,43.68497151670966,0.35455178509714536,-0.65,0.4,0.21636868,32.891197,7.921879,0.6594195344847323,0.9771733,0.026797995119431907,68.6839059452302,44.1950678829409,0.026797995119431907,
1371052418147352192,236.74863612022065,34.615466599498085,0.11599258805478563,-0.6,0.35,0.21088228,29.145813,2.7056923,0.6593960622835546,1.0369464,0.06522928415337649,55.32863169970177,51.89573590318094,0.06522928415337649,
1381823921247136640,242.97900498757232,41.93720197798461,0.2071516891632461,0.25,1.1,0.4352218,45.30765,4.2330856,0.7844209361580147,1.0936563,0.030856702456368398,66.39518447551998,46.82228574113015,0.030856702456368398,
1372013563108357888,240.0615816789064,35.21076815007866,0.21214282458083922,0.05,0.9,0.35356054,36.620476,2.588791,0.3609435064134957,1.0716822,0.061309880874798085,56.38070799049272,49.19621424341878,0.061309880874798085,
1423341961348492416,246.3427989203257,49.8817160299177,0.3684049970813863,-0.7,0.3,0.21431066,34.621094,10.478943,0.25669573204434826,1.0765121,0.029002827690604176,77.25354044356025,43.626223962894215,0.029002827690604176,
1415926167736313344,260.30113061679884,52.13741563975007,0.3205199577235076,-0.05,1.35,0.29022378,27.54544,7.668598,0.07396711554747623,0.9695199,0.07867190822218481,79.3347471727888,34.71858676909467,0.07867190822218481,
1438190144326958336,253.7067932279827,60.953139366345546,0.188445788262805,0.2,1.3,0.34524179,29.925848,3.1244373,0.1201975304366336,1.0136619,0.039602554607352784,90.61127168585803,37.52659157805522,0.039602554607352784,
1435217129308691456,269.8166407575556,60.77621737039847,0.009966244815061032,-0.85,0.15,0.16363312,25.042376,3.3950138,0.8741545116049892,1.0467216,0.03933219725369011,89.71874127405259,29.73613060168408,0.03933219725369011,
1421563432571048192,267.59270209221353,56.90310669161757,0.08351659116391463,-0.1,0.9,0.2712563,25.476511,1.0422783,0.42141435617425616,1.0309769,0.061998108800242355,85.16841362643696,30.661555173102787,0.061998108800242355,
1463463106286505472,198.70345437518696,31.27828409451296,0.032887281455259654,0.2,1.15,0.34423134,29.750935,1.1824112,-0.12384134980253232,1.0768149,0.03697017152199166,73.45891876663727,83.42601251146066,0.03697017152199166,
1500549904072828160,206.0173975609876,41.263780247828386,0.062066035762175176,0.15,1.2,0.31838384,26.754513,2.3474007,0.13257733771138022,0.9657099,0.030755352981599485,88.8831366490501,72.20525106916065,0.030755352981599485,
1496994534441769088,208.08112193260723,39.634374653427884,0.22050114915448127,0.35,1.25,0.43221724,40.73888,2.7324333,0.4986257897690546,1.1133308,0.0264153577244039,81.47140169739909,72.21830239426421,0.0264153577244039,
1501599426577340032,205.22567585446654,43.11210697542171,0.0921332392379437,-0.4,0.5,0.24281861,29.538042,1.7039967,0.39376881742561404,1.1203799,0.03298251488026771,94.02167275162797,71.13186019099516,0.03298251488026771,
1527638988659558016,194.49591654811286,41.62956315418801,0.37383062033292536,0.05,1.0,0.3815758,42.65383,9.942383,0.4707018754862539,1.0106612,0.0274954423804111,118.06225836307428,75.4367369158934,0.0274954423804111,
1567909151783147008,191.94435365357918,50.45660601593568,0.3799986221107172,-0.6,0.7,0.19977397,26.156147,9.46764,0.9943292090631165,1.0114815,0.03269241439148498,124.4026759987721,66.6611894030509,0.03269241439148498,
1604524538255291392,216.78685107155204,50.84173483889322,0.2848499565927689,0.2,1.35,0.35821685,32.2175,4.9358063,0.5431313490299883,0.98624516,0.02955980012234278,91.97179198960211,60.142952494515924,0.02955980012234278,
1637697697418157568,263.97111479227976,68.51140503922528,0.11802302601322179,0.05,1.1,0.30888268,27.950115,2.053917,0.11972430191081838,1.0127196,0.04218049165523592,98.81095338204209,31.99386711829234,0.04218049165523592,
1651980112944580480,256.0875782709884,71.83352213593511,0.5076984262896893,0.05,0.85,0.4072771,48.593307,9.756023,0.7758904034190028,0.97182447,0.051901989241754445,103.32885232968938,33.93437372448979,0.051901989241754445,
1637823969457166464,269.35446422519675,69.4739005318751,0.3328877513026649,0.15,1.3,0.3555734,33.369793,6.7792854,0.34365347084079767,1.0575477,0.029351366924059936,99.74957761565189,29.994051298351568,0.029351366924059936,
1649087705872899712,256.5139949873024,69.57994169023601,0.33248160403593285,-0.55,0.4,0.25604445,40.11627,10.0390625,0.6001067052975603,0.94906676,0.04662822839494512,100.66120241810134,34.41144333851313,0.04662822839494512,
1680295457937568640,187.1428750732937,65.55225449065122,0.2979509052795102,-0.2,1.1,0.26190612,26.729977,8.444866,-0.01288807363411442,0.99313766,0.03174942129303804,126.72123376320755,51.407427165448155,0.03174942129303804,
1665803035689709568,204.45937972483785,64.07560508187548,0.04860278652533356,0.15,1.15,0.32604614,28.05777,1.6661873,0.17888269818856437,1.0038903,0.030814809413475815,114.66666563645985,52.30165750719918,0.030814809413475815,
1697698631061274752,231.9305563892932,74.39696952240189,0.2565618847219353,0.7,1.4,0.65550977,71.069244,3.9401703,-0.026441093049258405,1.0209457,0.0481880098797105,110.38872576932319,38.684154334746104,0.0481880098797105,
1750573969149075840,312.69130365258764,9.546351438736176,0.24193407626410934,0.05,0.7,0.4167568,50.88173,5.539154,2.345967749408112,1.0475594,0.10424028176788487,56.3935767395113,-21.16014354254312,0.10424028176788487,
1763207258967377152,315.64911515545697,15.13583376728887,0.15146360974241802,0.3,1.35,0.3707336,31.367147,2.0603542,0.08490219457233389,0.98091805,0.13625273485732914,63.0502331350886,-20.25490107039244,0.13625273485732914,
1746440458260745344,319.9888043298404,11.83976035220424,0.12220374876253892,-0.75,-0.05,0.23413084,44.36892,5.1725235,2.3092285868447493,1.0743641,0.14543480131491615,63.01297164302017,-25.608880040619866,0.14543480131491615,
1800088899052601088,327.1476834490422,27.27850257684468,0.31160237113252176,-0.4,0.55,0.26029694,33.943447,6.0497017,0.41354503705524365,0.98248994,0.12701874721764064,80.2903307345572,-20.081318775352816,0.12701874721764064,
1775646240169637248,330.05296506080884,16.506319673646345,0.26783517202227447,0.4,1.1,0.57718503,69.52526,4.7147903,1.0527221248074523,0.97916216,0.14034927299445535,74.29324605852902,-29.767303409461203,0.14034927299445535,
1790277677622699904,320.26281117702206,20.127857098439105,0.15766016951454453,0.25,1.25,0.36826456,32.4392,1.6899643,0.1226748080952599,0.9468168,0.14678139755734906,70.1405227572176,-20.528362573335457,0.14678139755734906,
1873741467848962816,337.7528636710843,20.957733133283536,0.20815300717176122,-0.1,0.95,0.2884075,28.800062,3.4381924,0.630665637185574,0.97847897,0.07382072236056514,84.07843454213027,-31.119301354198804,0.07382072236056514,
1873763595520533632,338.1145151525968,21.001497062280038,0.32244964036988666,-0.8,0.4,0.18509318,29.797232,8.081705,1.6077645161774914,1.1462454,0.08231564534135352,84.42600726596017,-31.28530533399402,0.08231564534135352,
1878969340697126400,335.29005457536334,24.871084966941385,0.30937636546197034,-0.5,0.55,0.22388227,28.663765,10.276295,-0.05954187015604028,1.0380138,0.03693532347563687,84.70220708350094,-26.629425814169135,0.03693532347563687,
2122698353807739264,270.1450116290398,48.259490482171,0.2534362437134794,0.05,1.1,0.32727522,31.377811,3.451664,0.21191059856613334,1.083184,0.0583288009298535,75.53581498659005,28.076424123606856,0.0583288009298535,
2124291825331184128,275.08914944970843,50.52419406660257,0.30134188439637377,-0.7,0.1,0.2700486,54.97143,10.093197,0.4497654846052723,1.0442474,0.0605833652586716,78.73306023945082,25.37049786713075,0.0605833652586716,
2109592866697845120,275.9802002203757,40.153395856647315,0.2053129320922089,-0.05,1.2,0.2770667,25.104553,4.1987324,0.11568213453549794,1.0145451,0.03903379300375375,67.97352505258962,22.05596584300868,0.03903379300375375,
2113191705693026816,273.8690756035795,42.1180438264705,0.34142698634078883,-0.45,0.75,0.22919764,28.102806,10.390514,0.9802821110791147,1.0194365,0.03427992934771602,69.52733999250879,24.140339028853862,0.03427992934771602,
2121189896871345408,277.22554507414753,51.10073663477991,0.2729781961421658,-0.05,1.1,0.30218625,29.862984,6.770714,0.44946066953022484,1.0497512,0.05621209892235136,79.69116507575018,24.18822508825564,0.05621209892235136,
2123039550306406656,272.946436120267,49.33257972457185,0.10837710677398249,0.4,1.25,0.46107686,44.366905,2.5538025,-0.04042942404856151,1.06655,0.05764878545116164,77.115757221524,26.468825023989883,0.05764878545116164,
2111727980839567744,277.20220438073085,42.84217754376117,0.3052794370175125,-0.45,0.55,0.26059133,36.32865,10.564533,0.2289083004747206,1.0473874,0.038243578218384776,71.03637128068746,21.986544641393927,0.038243578218384776,
2116544872559934464,270.3039406660941,47.12130349275625,0.23450349190374542,0.2,1.4,0.3210646,25.88121,2.7346554,0.20396743572162707,1.1782383,0.043073238482675635,74.29212577651819,27.761361488404617,0.043073238482675635,
2108655670474318208,276.23168769127636,39.05831163498672,0.3153336752637097,-0.6,0.65,0.20138055,26.578535,7.8046436,0.244127638671532,0.9348829,0.04036948979560197,66.91483818161728,21.535902819163912,0.04036948979560197,
2112920229400433152,274.90617337380223,41.55079587791433,0.22624135802021694,-0.1,0.8,0.33207083,38.180508,5.2151947,0.29231359252727346,0.9954601,0.03884223468216755,69.16432653392195,23.241263795094458,0.03884223468216755,
2108096568812079360,274.8230307084823,37.64401119886398,0.1808562044058215,0.35,1.35,0.40140033,35.136654,3.7756157,0.34226909879480655,1.0394392,0.043508568565654805,65.09775339087416,22.148873904522496,0.043508568565654805,
2149226756183901824,274.87664149727834,54.78496690379828,0.06515628506810689,0.05,1.15,0.30036134,26.429226,2.980011,0.04251543590402427,1.0337474,0.047144617872223,83.34441814205749,26.347129454722907,0.047144617872223,
2152790754407152384,284.53358416893167,55.44952860986802,0.011603352931587096,-0.05,0.65,0.3598932,42.35757,4.456272,0.4257016675243202,0.9491748,0.042478642675750904,85.49878093120874,21.15024302998118,0.042478642675750904,
2260207130564940672,270.3009136607652,70.4179643106351,0.4115253674760311,-0.05,1.15,0.30965835,31.358076,7.2504444,0.5852103950610625,1.008808,0.047237917062689885,100.82302549431148,29.634753781932833,0.047237917062689885,
2253492962810504576,284.87606281362065,63.709878891353284,0.11514639627353773,0.4,1.15,0.46016186,44.19099,3.7506104,-0.5488636653687755,1.0763751,0.0317511428348612,94.1281244106582,23.262670336780598,0.0317511428348612,
2266827290075117056,271.538468034241,72.58670338632248,0.30786981215438747,-0.05,0.8,0.38943937,49.59792,7.2729454,0.2371215414719692,1.0808854,0.03871507929119976,103.29537076770896,29.16789760983439,0.03871507929119976,
2242090889792135936,292.3532360659053,63.5881104925377,0.2768397928762276,0.25,1.4,0.37954387,34.456745,6.2433014,0.22301756202565406,0.9976032,0.11583861306629059,95.08705223456658,20.06527990806684,0.11583861306629059,
2304382999507238656,339.37168685057867,86.92578201124603,0.2473895800295427,-0.05,0.9,0.33039486,35.698532,5.6302376,0.3811976860745071,1.0255263,0.047392893587768666,121.06764517707428,24.552125635965776,0.047392893587768666,
2340641555800967168,1.7095985622560363,-21.630166859838326,0.258458269190287,-0.9,0.3,0.16327797,26.829384,6.6845894,0.3056696848940317,0.97295296,0.04530271747188504,58.96726043655148,-78.45949768701928,0.04530271747188504,
