source_id,l,b,dist_pc,joint_d2,top_driver,M_Ks,residual,bp_rp,ruwe,teff_gspphot,phot_g_mean_mag
71946891258125824,162.63954314000873,-20.042411645071056,461.6322622070238,509.01156448319915,teff,5.147351756690542,0.143340784634435,2.196209,1.0333036,6004.2905,16.850735
6746708218254159104,5.944841479500041,-26.193841214351217,458.3826668043472,508.00417337088504,teff,4.869710286204806,0.10151130149157073,2.1778793,1.036983,6004.62,16.581963
116217730516945152,154.46623545414698,-27.584284244391068,461.38964790990474,507.8889367899054,teff,5.14406539251927,-0.020188257692487,2.1814737,0.9806306,6003.7466,16.9688
3440732012026038272,178.1543856673868,10.105500261275113,473.15181977657113,505.5048790560859,teff,5.181506456747791,-0.13420129287554516,2.036559,1.0405473,6008.4287,16.741978
4358716778318077440,10.898967448606538,31.790369831107306,489.26503360808755,505.37536294318323,teff,4.938593042810575,0.11314906943274394,2.1730022,1.0076473,6007.0996,16.875067
96419919851269376,139.3526871593098,-40.74093741954306,485.31972828351115,501.8831013209122,teff,5.198721724974188,0.04250179731432624,2.1072702,0.9696915,6023.472,16.947992
6250753398103188736,356.5258046329867,26.11671896562864,477.8287271027026,500.39507421961775,teff,4.893431826860205,0.07799365429199145,2.1592598,0.96473765,6005.5137,16.871973
3423351889992107264,188.9761667693362,0.20315520944260967,465.43314771793507,499.51786023892276,teff,5.260671015447123,-0.0781453862341408,2.05715,1.0786823,6004.353,16.80638
6206918476543716224,336.8532757370559,20.061144738964323,479.20817793486646,499.2242392827011,teff,5.120675142411138,-0.04640784374998752,2.186306,1.0162354,6020.1104,16.994781
4341503339671173632,358.3391732002139,27.15308085560212,434.63790060415147,498.0478067966534,teff,4.795609497830309,0.08844630888764016,2.1967344,0.95679903,6007.5117,16.514696
262959372699430400,158.1395628008522,8.890955556926848,489.98142007094475,495.7972530498063,teff,4.6520804598468,0.2186130568082847,2.1679163,1.0200266,6085.1626,16.579117
3265848807815986048,182.42053451749854,-45.14087286200157,484.97185230365756,495.5895747032685,teff,5.329042736942635,-0.11694613948717425,2.118597,1.0165302,6003.5293,17.008327
87840327540908160,154.35369895059034,-36.5985765950361,487.9379698584297,491.82058892544995,teff,4.817764147175784,0.18587733552910546,2.1416826,1.0110632,6005.4014,16.618736
3336276272788030592,196.38472601811077,-10.375677057552004,481.6880326728265,490.54202765253024,teff,4.7209545488729825,0.20985695005795701,2.1798334,1.0055816,6016.129,16.59703
4086758212218854400,16.457966480420804,-8.553162824178903,473.5182370605741,489.6422612968318,teff,4.908512070049998,0.15504380661774508,2.199503,1.0391108,6006.4893,16.856083
4182545225659499392,25.78045566984379,-18.139936953808004,468.8401687357121,488.9803615506068,teff,4.6918390067593165,0.2073095114468151,2.1564035,1.0383412,6004.1094,16.541834
3450320440614120704,180.0312393418919,5.0187884753131575,476.6313059735162,485.41454873586787,teff,4.86312653259676,0.13970967792576783,2.0904179,1.0398992,6031.6123,16.520382
79446041594294912,152.2017051905447,-41.07394113264823,483.4743142883318,484.76237060187333,teff,4.849932198649526,-0.028586068237402174,2.1911516,1.0521375,6003.6113,16.78095
396758977041687168,129.52790588365616,-18.669449054580866,449.17294240074676,482.714139851452,teff,5.089518270285693,0.09525210715561094,2.050847,1.1087835,6005.6387,16.52745
